Geochemistry_factor_new
-2.548878515
-2.458689312
-2.651446933
-1.996753287
-2.114348471
-2.701275985
-2.809196129
-2.821523856
-2.513937959
-2.757158207
-2.800550021
-2.702501705
-2.706779087
-2.715866545
-1.223199389
-2.821199419
-1.976556539
-1.886975123
0.53423814
-2.084297686
0.781446993
0.171522334
-1.141283404
-1.080999225
-0.665118169
-1.594533356
-0.972634953
-1.758644577
0.227492679
0.057621168
0.937281759
-1.963838512
-2.78760168
-2.060466639
-2.694844404
-2.389987479
-1.935862673
1.22971809
-0.601114495
-1.928768919
0.204542794
3.825758743
1.362309464
-1.024923001
-1.338967026
-0.886044516
1.468413299
2.541802706
1.719630847
1.85780339
2.825514287
0.860353453
-1.794357474
3.915827452
0.672121622
1.553383325
-0.519953557
2.317551805
3.201486635
1.87372702
-0.588840978
0.978284965
-0.338387185
3.754574235
-0.154073175
-0.523967512
1.396942299
2.171199827
-0.16037757
-1.183051884
3.643856081
1.862961723
2.836321207
1.715676763
2.70173882
2.908595028
3.198636898
1.280874485
2.146347675
1.532177777
1.498885283
-1.41434852
0.595646204
0.421020659
0.479203819
1.853963591
1.123360224
-0.017352721
4.33666019
-0.666427636
-0.466123548
1.312180153
-2.288610989
-2.45854088
-2.137554712
-0.819909003
0.672027218
0.010227688
1.971943701
4.835969437
1.889667944
0.984675203
1.081449182
1.928075804
2.217663855
1.390842077
3.434659129
-1.875512495
-0.358371607
0.345359111
-1.737250626
-0.346410887
0.511688207
0.500637623
2.893029667
0.640105817
3.186778403
1.488557042
-0.346506416
1.935641921
1.807306903
2.970712147
2.995905952
2.447443529
2.545649357
0.588529658
-0.565404453
2.703229405
2.414342299
1.887116153
2.330116133
-0.345630278
4.370305672
3.179212568
4.031543434
1.597893778
0.637860293
2.220880157
4.294385027
1.04391089
1.945952548
0.66316347
-2.152056012
-0.687448013
-1.58389778
-0.316400589
3.322537593
0.774737027
0.322578488
-1.461735771
-0.198977317
0.809439187
-2.058110251
-0.942085619
-2.701111713
-2.549038003
-1.163757457
-1.111791772
-2.219202029
-2.691491127
-2.353785205
-2.06787032
-2.393568405
-2.43209041
-1.934351258
-1.010528394
-0.920001137
0.540409825
-2.494981725
1.128858231
-0.043901453
0.971209203
0.813152366
2.495028931
-0.296858965
-0.707532727
-1.143924478
-1.212907379
1.385379455
0.579333229
0.066210124
-0.096725506
2.055457469
4.223704317
4.502099806
3.557507185
3.589268902
4.347588988
3.301332136
3.181722284
4.854892316
2.088000807
0.557655793
-0.059195399
-0.886601305
-1.24984365
-0.89294361
-1.240914446
2.347489401
0.032488402
1.112913294
0.492496
1.260664084
1.134351176
-1.811348691
0.514976863
2.249370853
-0.910974968
-0.469435275
-2.509928204
-0.391446478
-0.379107312
-0.568319926
-2.360460432
1.068626343
1.23208265
-1.964448441
-0.818346799
2.697606362
0.34662326
-1.563380171
-1.130050244
-0.145466172
1.06229275
0.478116308
0.019020308
1.553936004
-1.313267272
-0.18465287
-1.639098792
3.002417936
0.575299499
-1.718280422
-0.160493261
-1.717470339
-0.4980822
3.430681824
1.758738278
-1.090598712
2.953160785
1.334544921
2.057894547
3.860481381
4.243643968
5.086924596
-0.696704291
1.609605911
4.202250515
2.550537357
3.595283109
5.330024193
4.97506772
4.415235247
3.316931458
1.516134391
3.553303355
3.941557126
2.352578094
3.267295482
3.084025778
1.379915344
0.967759541
-0.052367824
2.685563162
1.634368753
2.602653531
4.063989584
3.702574647
3.01825709
4.456218596
5.265949421
4.40648288
1.147918332
0.126848909
0.620056123
-2.220368957
4.607755112
0.158943009
2.65012846
2.776717409
2.91888708
0.467179486
1.385279892
1.530169856
-1.378799658
-0.702061252
-1.192208566
1.96055941
-1.633245718
1.919762832
0.38639121
-1.86875005
0.929954348
-0.805876971
-2.113048027
-2.302546486
-0.856579966
-1.503267816
-1.496063543
-2.784854667
-1.739991802
-2.624053333
-1.389981687
-2.549009005
-0.709824115
-1.048885791
-0.817788869
-1.911238274
-2.302834281
-0.676820691
-0.929127461
-1.522757668
-0.906103384
-0.607230758
0.558544057
1.494999145
3.407618659
0.8252444
1.797756568
-0.327844714
-2.167542402
-1.843975039
-2.761231798
-2.525271466
-2.686334472
-2.701200167
-2.335502453
-2.706381044
-2.644659541
-2.556858234
-2.789909333
-2.358258704
-1.685454719
-1.880558409
-1.66476097
-2.23129437
-1.951649041
-1.781173119
-2.356892126
-2.049485463
1.921361634
-2.725950301
-1.907321568
-0.597280654
-2.691404541
-2.645128423
-2.810356738
-2.695394052
-2.666746635
-2.583300804
-2.794860662
-2.143929443
-2.556897139
-2.008128257
-1.693385641
1.209503815
-1.159327585
-0.206987706
0.340904077
1.610807664
-0.074619885
3.215807365
-0.287290515
-2.024565079
1.470728677
-2.652851979
-0.991687045
-0.259078
-2.614485027
-2.014924892
-2.158714712
0.076837004
-1.351690133
-1.139404431
0.218399187
0.421865481
0.598461739
-0.99003025
1.006424713
2.346446274
1.807330142
-0.995542867
-1.313283812
-0.402694047
0.64335
2.854498815
2.348411106
1.263071052
3.830664144
0.695655922
-0.197873544
0.246345602
3.868334143
1.629604269
1.352270731
-1.346253127
1.320873466
1.553576387
2.867057858
0.176991753
0.897669863
2.12624927
-1.501857531
3.238678589
2.319270708
4.963331379
-0.204916131
3.283284761
2.231286091
3.513737727
1.633361172
2.856835871
2.296508282
2.473701236
2.652849873
2.952448758
1.153510901
-1.099544516
2.090579492
1.787181885
0.150613536
1.500571102
-1.558494041
-1.056695791
4.74365861
4.105856967
3.426652873
1.6784766
-2.482536275
-1.644842133
-2.129331166
-2.314786896
-1.492179372
-1.313978488
-1.189471115
4.401260387
1.085596765
1.836254302
2.856495449
2.052872799
0.003743137
2.088630315
-0.377947894
0.891479431
1.218651257
3.22161031
0.913381888
1.967826447
0.934411516
3.947885212
0.35891037
0.320663656
0.495700422
4.286214838
0.97506003
-1.350885633
2.075622024
0.29666257
2.673574248
2.57797417
-0.73971809
1.050432406
1.256386983
0.269596438
1.942521471
2.14567789
1.911607995
3.026331419
3.395201884
0.847460297
1.724208904
5.265857937
2.524867395
2.572158027
3.753531472
0.949600558
1.310351969
0.646531306
-0.176102254
0.480717655
-1.374981874
1.370428549
0.647488669
-2.009638761
-0.060305603
-0.98062063
0.495834651
-1.574198888
-0.974706649
-2.721562368
-2.668544217
-1.679740888
-2.785943652
-1.994534135
-2.348122396
-2.110349276
-2.123758203
-2.32535072
-2.542675278
-2.811960144
-2.478642345
-0.677612687
0.491048706
-2.002161865
-0.651849424
-2.789192089
-0.350837978
-0.745206632
-2.367936465
-2.307397879
-0.976133424
-0.057960452
0.154969866
-1.039309682
1.73777388
0.03261001
0.984746899
1.301281779
-1.234548653
1.456996694
3.498425331
2.084245277
2.183110846
5.300098306
4.663721978
4.735892891
2.766951091
4.877226055
0.765585464
3.527622963
1.07621073
1.731687733
1.113463176
-1.355320958
-1.365960673
2.276383729
1.694431743
0.847153696
-0.114127618
1.87388685
0.056704767
0.860371779
1.114293849
3.158841766
-0.160197091
-1.934386407
-1.924681286
1.140265471
-1.24874135
-1.262118989
1.464712348
-0.269041067
0.292723321
-1.880999927
-1.179670008
-2.204578377
0.438080565
-2.425232984
-0.017393699
0.326348591
1.414809637
-0.765690741
-0.474026521
1.756792261
0.393968446
0.646097073
2.779648777
-0.655880397
-1.976017491
-0.874006606
0.765537723
3.475937798
-1.762155211
2.251560154
2.376450836
2.386218247
2.820742564
1.030347937
2.537675057
-0.053845293
3.817369562
0.390273324
3.167413993
1.265826446
-0.003087672
1.065298617
1.109567202
2.326092106
3.793722476
2.754153292
4.611331528
3.462952006
5.361848944
3.07021856
-0.541896328
0.464164017
2.272660995
2.862422402
1.890826067
2.328054817
-0.017401894
0.645069913
3.772831103
3.317970885
5.056515276
2.840289494
5.071955018
4.219857678
2.07192749
0.02986156
4.76122631
1.936157705
1.891905214
0.450089903
1.25140608
-0.483613906
0.913231718
1.709190512
2.780166736
-0.060193335
-0.344732304
-0.167219876
-1.468705892
-0.976000906
0.259588391
1.134420407
1.324282547
0.126015327
-1.525853413
-1.324932317
-0.672433803
-0.402056606
-1.840378536
0.350671363
-2.460272597
-2.322277976
1.220284094
-1.713161389
-1.540069462
-1.104982361
-0.116925567
1.27696109
3.762483964
0.347319344
-0.190476086
-1.622550565
-2.090607735
-2.223516496
-0.775533957
2.385583293
1.025186554
2.970614607
-0.605295879
0.997714889
-0.693823345
-0.265195776
-0.950600621
-2.205715735
-0.017319939
-2.192253558
-2.757852008
-2.157617299
-2.754416044
-2.350254653
-2.318109842
-2.370977529
-2.706722224
-2.676740144
-2.134752756
-2.411803273
-1.0615889
-2.034535008
-2.521302209
-2.591697101
-2.635288448
-2.158826168
-1.182664963
-1.802379767
1.277586356
-1.099208642
-2.254908083
-2.777924377
-2.773835544
-1.866110703
-2.624103894
-1.875092002
-2.673470037
-2.092222194
-1.190815242
-2.293287248
-1.316554577
-2.05186882
-1.240948158
-2.197534521
-0.961204757
-1.426123166
-1.003825439
2.254754188
1.643127214
1.399154572
1.235066888
-2.442673625
-0.573821568
-2.68070991
-2.288108482
1.880485881
-1.563334407
-2.588914889
-2.015302473
-2.410035047
-0.049314045
-2.402543766
-1.334690737
-1.501862945
-1.252546387
3.253395733
1.845240727
-0.069932513
-1.942649997
2.713620069
1.225977907
1.337865549
2.950808649
3.096784631
3.070375989
2.498050803
0.313535669
-0.103092098
1.057423925
4.59535378
4.983538514
3.012435264
1.834112063
-1.322785693
2.185370024
3.056360635
3.386472646
0.902387466
0.852017938
0.563583759
2.669788512
3.489243769
3.468004407
0.508392805
1.166144231
0.646921089
-0.459782341
0.812338734
2.43756821
0.672121622
2.405054126
0.713538624
0.150719274
-0.877888616
2.454632123
-0.63993066
0.445222263
3.221177328
1.446492878
0.575305473
-0.950680811
-0.886106915
3.992214444
2.437223836
3.662205354
-0.645442296
-0.995051566
-2.234907846
-2.633021886
-1.702462892
-0.541247195
-0.107849308
0.600615276
-0.287152593
3.193340891
3.413600371
2.708406229
3.230895969
0.442170914
0.856777781
0.505515717
-0.002442899
-1.996104995
-1.042193492
-2.429680184
0.924825883
3.68086287
0.547309574
0.707339056
3.044653074
2.42549815
1.63020539
2.333740116
0.630310071
1.068298158
0.337523504
-0.27942423
2.637214368
2.686198223
3.149958535
0.747988381
0.97371277
1.994873375
1.068862777
1.09542311
-0.994438422
3.187119175
2.489105672
4.265982496
2.233760868
3.574290972
2.341101242
1.166146705
1.589100227
0.267063579
1.636442727
-0.571060671
3.641491322
-0.959178496
-0.285928015
-0.304349292
-2.618590721
-0.643245042
1.564957986
-0.930600918
-1.275284652
-2.255188861
-2.299627428
-1.907724758
0.271994853
-2.562304946
-0.999880073
-2.381468197
-0.609447403
-2.220405423
-1.381148904
-1.890177315
-2.412293173
-2.062141877
-0.837259318
-0.603984255
-2.599402599
-1.664707429
-1.944806898
-1.633220986
-1.828383784
-2.086733033
-2.505208515
-1.024145409
3.193614622
-1.529968585
1.104590167
-0.91490651
-0.072217895
0.218613121
2.489704045
1.32077529
3.715837188
4.68416577
3.464369388
3.488442928
-1.521762359
4.657493723
1.901532993
4.383376185
1.997162357
1.209566288
2.258779653
2.257002787
-0.411697876
0.417411607
3.838779423
-2.068236589
2.779791566
0.100024194
-0.36198342
0.399720107
-0.118932492
1.566555766
0.817076502
-0.780704599
2.422610131
0.208247879
-0.978154061
-0.626338023
-0.4674304
-1.593042688
2.529807117
0.091435088
-2.155842576
0.614995556
-2.307356765
-2.639150751
-2.290391298
-1.645104963
-2.026583446
-0.55344632
-0.480195606
0.773673357
-1.819377976
-1.863938816
-1.985641671
-2.644020157
0.313306933
0.654333814
0.608060906
2.100439943
3.667533592
2.935815408
3.134292098
2.39501596
1.861914283
0.088795698
2.302418927
-1.350417078
3.963879627
3.471518371
-1.235289575
0.18146873
-0.896113042
1.009016589
2.784312343
3.618919985
2.415034576
0.029202227
3.161081972
3.582110764
2.519745919
3.055876945
1.9012723
1.789753063
2.52132682
1.790422138
3.065396277
0.548704025
2.351755735
0.512588228
2.930846854
4.044813171
4.494693977
5.067492252
4.537659631
4.966002977
3.011933563
4.468079989
3.326707217
1.678951434
0.787483543
0.23621684
1.497751493
3.61384678
0.470210564
0.879814041
2.584066354
0.877123021
0.186450819
-1.697974406
0.965841191
-0.738667356
0.84791381
1.113281832
-1.424839963
-0.121702808
-1.484291637
0.98876451
-1.778539286
0.217546647
-2.299294643
-1.92331034
-1.553641448
-1.571838994
-1.427702493
-1.050365408
3.575846856
1.207157057
-2.402792233
-1.854108748
-1.963126928
4.372242401
3.057765392
1.577065843
-1.046162143
-0.01927868
-2.156674209
-2.235587185
1.61094783
0.559228164
1.052303405
0.588901961
1.027691253
1.884963933
0.845001105
-0.020569808
2.883442341
-0.135220694
-2.120419851
-1.931851397
-2.735061031
-2.7363036
-2.448027035
-2.70408124
-2.714429534
-2.265466186
-0.747289245
-2.376720278
-2.367217967
-2.55249599
-1.590606156
-2.179612736
-1.931683871
-0.294344505
-2.449045908
-1.693612453
-2.087398998
-1.763178376
-2.102090603
-1.632676883
-1.143430427
-2.268460061
-1.507173911
-2.75213656
-2.777589026
-1.895538128
-2.715296919
-1.814952395
-2.534870677
-2.274571567
-0.452021387
-1.241189764
-1.399620925
0.008802385
-1.74622019
1.043394632
-2.32982008
0.499385628
2.68273317
2.884848584
1.534661813
0.777452305
-0.609383022
-2.385041358
-0.748685837
-0.656253148
-2.251017295
-0.425001116
-2.104401482
-0.320991678
-1.301550911
-1.984399419
-0.64536631
-0.045071704
-0.304453433
-1.165316231
0.500945331
1.618703667
-0.228057191
0.261797733
3.574636147
0.583934312
1.7270484
3.429339459
1.78157925
1.813576142
1.324289318
-0.143657656
-0.220600782
-0.864946509
1.994873375
1.330974488
-0.081943233
3.573389694
-1.165411631
-1.972753726
-0.508981779
1.878954411
2.49079831
0.245751469
2.188267557
3.937556409
4.412880198
2.95153538
2.820160597
-0.941478206
0.117605195
0.511890634
-0.583663107
2.081977432
2.43881955
2.011390886
-0.88476294
1.554464685
1.104295747
0.391113647
2.614832134
-0.510181339
3.028436036
2.446580934
1.14074679
-0.009352491
2.216928843
3.829017232
0.442546464
0.801720177
2.290561905
-0.209383972
0.890262388
-1.099579871
1.118923769
1.980052592
-0.506063181
-0.609756431
1.509681974
0.357129948
4.0358943
-0.762851657
1.847784428
3.257349636
1.902511277
2.586437184
0.189648907
0.900207739
1.821545703
-0.972957414
-1.089042058
2.512054949
0.776846667
2.94849828
2.62488606
3.00517242
2.356551995
1.58612582
0.603193799
0.766703201
1.695433496
1.861422331
3.209154224
1.038499385
0.892170788
-1.934210661
1.220340398
1.765867891
2.374573357
-0.242374664
-0.914470569
2.063633694
3.012369067
3.200901851
3.097611915
4.624444846
0.924664538
1.869083862
0.656946733
-0.996380044
-0.520977426
-1.01763556
2.332911375
-1.640304845
-0.532907118
0.579342755
4.138090147
-1.744597876
0.966438709
-0.856038765
0.89594097
-1.249434396
-1.239987019
-0.962619005
-0.363855708
0.836118797
-1.231390429
-1.419149978
-1.440077298
-1.360898598
-1.369401213
-1.091420548
-1.650436659
-0.670665122
-0.203602448
-0.053110819
1.818046984
-0.674578504
-1.991494058
-2.093433038
-2.185628829
-1.983688547
0.48056959
-1.472144795
-0.856574762
-1.677071233
0.646469761
-0.739955433
0.100007901
0.804346379
4.287555002
0.713659827
3.034130113
1.883584591
3.634931811
2.754751526
3.89259187
3.874266301
4.465389631
3.83912124
5.194296321
1.411449467
4.095983604
-1.802774325
2.945766769
-1.472219971
-2.370752755
0.937472005
0.201135386
-0.01955733
0.226267209
0.987246706
-2.391417975
1.177628281
0.696445308
-1.995581375
-0.227202339
-1.192042926
0.401040071
-0.784205024
0.43612439
-1.308502739
0.708811681
-0.835743936
-0.919499926
-2.159846419
-1.923778626
-2.340172186
-1.961246314
-0.693771089
-2.128836544
-1.855478665
0.392590929
3.558954056
0.496518001
-2.154459768
0.530459948
-0.477127515
1.110158033
-0.696704291
1.431360755
0.582791185
3.292988632
-1.346765885
1.302460976
2.111372185
4.218514623
0.901642108
2.812923463
3.303937529
4.87877105
2.09764614
4.353505704
0.811402586
1.636435335
3.238993534
-0.374790624
0.225694609
0.978847206
1.971713616
2.55699101
2.685328983
1.324983321
1.579054009
3.685239547
1.821746846
2.462976683
0.182474328
-0.623675236
3.364211654
1.969382856
2.621869158
3.46228969
1.73917022
3.484252499
0.570209408
2.17741169
2.474858339
4.208153105
4.727414923
3.458096662
3.698028057
3.26860118
-0.156661571
1.694283457
1.441211225
1.899702394
1.567924349
-1.18395673
3.843161365
-0.675034601
-0.162691392
1.366129028
0.924567731
1.749060966
3.921297973
-1.253969426
-0.591745908
-0.227356319
-0.072874201
-2.220150158
-1.500953432
-2.484022417
-1.674805995
-1.529818727
-0.551374971
-1.112273192
-1.523035694
-1.010970955
-2.136684197
-0.907305764
-0.028839456
1.994934967
0.236142502
1.821262041
0.517964165
0.621352426
-1.061461878
-2.660698979
-0.763270313
-0.667296707
-0.767164045
-0.364300208
0.900486963
2.339962101
-0.881940439
0.211879011
-0.2142512
0.099143323
-0.999017349
-2.810624571
-2.68661347
-2.734960628
-2.628906897
-2.479697743
-1.997202105
-2.753755281
-1.959416528
-2.403090393
-2.757183904
-2.512741186
-0.612711511
-0.02966413
0.85239905
-2.051824954
-2.769225041
-0.612775892
-1.205491518
-2.513134716
-1.165639124
-1.12405733
-1.840457148
-2.551082347
-2.14643627
-1.853439719
-1.773971167
-1.967301603
-2.146798479
-1.763731439
-1.531662
-0.808480489
0.253731635
-2.024034389
0.097528383
-0.3459851
-1.200689097
1.040690775
-1.617672117
-0.411637734
0.559733185
-0.359734805
1.172375052
0.456663054
-1.29212639
-0.489657727
-0.867442605
-1.384567017
-2.514016151
-1.67246624
-0.766919257
-0.244940178
-0.407878912
-1.612140332
1.669532489
2.457802248
-1.635806076
-2.541608107
-0.843366357
1.147815467
2.075416034
0.02313122
2.175068973
2.855405333
3.278782657
4.637454495
2.615404167
4.666687496
3.649090731
1.326290079
0.054174047
-0.35662001
2.900102372
1.123920701
-2.055811336
2.550181473
-0.912775243
1.14099734
0.219701039
0.621659889
2.433681215
4.005564144
1.008458269
3.661933028
3.070961683
3.057101606
0.369524314
2.242792252
2.756902524
-0.331229144
3.473070356
-0.589029466
4.799071535
2.274611802
1.178181191
0.341069724
-0.964215202
3.919203395
3.095289327
2.995486241
2.3709458
0.320257649
1.806781052
-0.313214419
-0.729970685
1.430603137
1.247585221
0.951139806
1.686905718
1.670715678
1.090142125
-2.061145625
-1.005070645
1.431797088
-0.267472241
2.230110379
0.073105597
2.985085086
1.960558128
0.779826911
-0.980865617
-0.377133768
0.470270156
1.051770104
1.294345344
3.809832243
3.591617736
1.328971302
-2.125943306
0.391113647
1.422326377
0.992703893
2.574069385
0.384012258
0.604379832
0.527762216
2.27385578
-0.523960058
1.551080913
-0.66846719
1.930706012
-0.874835927
-1.479665989
-0.71022967
0.336670974
-1.257994903
3.107658317
0.668344843
1.998075904
-0.227377557
1.190307155
0.557526851
4.082297195
1.279844914
2.04762101
-1.17913871
1.388433863
-1.331721244
-1.866186474
-1.70183785
-0.419963994
2.66168874
0.785904686
-0.143605045
0.424968903
-2.288295127
0.537543083
1.579236222
3.329443611
-1.423544421
0.129344649
1.846434019
-2.033371365
-0.30018149
-2.055753863
0.983518505
-2.329852004
-0.312127411
-1.830047265
-1.676255626
-1.979832286
-1.158985069
-2.023643355
0.444957671
0.682787194
2.233768577
-0.958127807
-0.635677992
2.544140786
0.785662428
-1.843071
-0.002044018
-2.135972613
1.159195598
-1.087292031
0.338654765
-0.48971224
1.449353218
1.787029024
2.549463478
3.83833447
1.192636431
3.933159093
3.936162701
3.208541972
1.302333161
3.992861142
3.357448577
4.372914111
5.131393623
5.285225005
-0.17456532
3.595169444
-1.481753085
-1.739160462
-2.346935574
-0.251589231
0.68132867
2.206458157
2.029126372
0.307588229
-1.430904861
1.645319697
2.866849458
-1.373895233
0.813403681
2.206483522
2.423500663
-1.697974406
2.96664745
1.855824629
-1.107603423
-0.878303276
0.174515196
-2.541564009
-2.111865806
-0.45197023
-2.568989821
0.039703781
-1.836291054
-1.67066056
-0.76165303
-0.791860033
0.885424482
3.50774322
-1.136599907
-0.235378388
3.032581457
3.111324139
0.41686371
1.5789481
-0.962370891
0.828734269
2.655614373
-0.669676331
1.65964074
1.443583735
3.876419903
4.255495757
5.51738773
4.276590274
2.255540411
3.316705766
-0.137861289
1.300453043
1.870229415
1.112755349
-0.685464403
2.231166592
3.582773185
3.603944101
4.721150193
2.892359324
3.301905367
2.756969094
3.633759358
1.868716315
1.143872316
2.291209856
2.14687943
-0.685423195
4.846749314
3.65354192
5.193216022
4.453447659
3.599105469
3.8167141
4.972894244
2.136487377
-0.419735035
3.914016522
1.738261389
-1.177802727
4.912491675
3.895587116
1.038885728
2.783763211
0.329404936
0.752208413
1.88048559
2.622673665
-1.134045112
-1.563380171
-2.461097225
-2.091959844
-1.68786544
-2.309536359
-0.287311413
0.059265192
-0.916717467
-2.605160881
-1.841832859
-2.588614134
-2.786141843
-1.549746549
-1.901235928
-2.327713096
-2.54462441
-0.686804852
-0.793369067
-2.265041482
-1.568255221
-0.776280543
1.397424885
-0.645368421
-0.092627572
-1.197206991
-1.500598831
-1.918958037
0.307820476
-0.133621343
0.632216624
1.210332177
2.238968216
0.974243187
2.123174402
1.185103394
1.626816297
1.068157003
-2.800419719
-2.774938507
-2.688239356
-2.824547907
-2.812991359
-2.667279315
-2.680150788
-2.815057044
-2.772414745
-2.582727938
-1.787401011
-1.443464582
-2.272119242
-0.866708843
-2.220405423
-2.29064973
-1.557568071
-1.693141076
-1.684365113
-0.54824485
1.195433173
-2.061204228
-2.188883491
-0.548251341
-1.897526244
-2.552662727
-2.317223286
-2.249352679
-0.33380181
-1.60940238
-1.228902425
-2.094997169
0.668304629
0.587224636
-0.235062059
2.191557844
3.762842074
-0.658162305
0.457503292
1.518506271
0.029013846
-1.854873353
-2.087600805
-1.434441615
-2.103103951
-1.66007614
-2.743003224
0.142401262
-1.777754686
1.847340258
-1.071122123
1.412254628
0.037731037
-1.370481048
-0.597422659
1.198894488
-1.752805741
0.339160424
1.329236877
3.635403393
1.57934732
-0.69390977
2.700865929
0.38123547
3.962246177
3.66670286
4.818754499
1.750390067
0.121891678
0.680204585
3.386919166
2.558605334
-1.594196753
2.634361942
3.42353445
-1.378187797
2.071924168
1.205723495
0.465442717
-0.12551131
4.308166105
3.268012429
1.858467945
2.294677592
2.934880915
-1.050411169
1.516850517
2.5149775
2.052353803
-1.117400792
-0.093394705
0.620455276
2.797630737
4.137197904
2.365580237
2.572294121
2.47458657
3.187143711
-0.612830616
1.965909137
4.432307667
1.380072438
0.554647156
2.352346288
-1.351203897
2.090065468
0.992890329
3.428606753
-0.679419501
0.793954587
0.164010058
3.207012138
0.91488359
1.427997807
-1.131188968
-0.427768894
-1.12268814
-0.122151861
-0.591457633
1.082579346
1.339566973
1.15593653
-0.840439344
1.046767025
4.120812853
2.691078981
0.749070299
2.622691949
2.276275726
2.992329456
1.319609564
0.273386056
1.558687685
1.320359303
1.735785098
1.809485357
0.181950866
-1.779197485
1.693817682
